stem,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,raw_grad_mean,final_grad_mean,grad_mean_ratio,raw_luma_std,final_luma_std,luma_std_ratio
chazhuang.1,6.836142539978027,1.0811327695846558,5.296953201293945,28.70239000972813,0.5767266750335693,0.5151687860488892,0.8932633211835391,41.07143783569336,40.93146514892578,0.9965919852256775
chichaoyiwan.17,19.33148765563965,1.0315039157867432,12.676338195800781,20.765097239720717,0.08051902800798416,0.07331934571266174,0.9105840770309276,4.4667744636535645,4.732137680053711,1.059408187866211
donghaiyuanjia.13,13.96939754486084,0.816601574420929,13.854413986206055,21.67291732635636,0.11295324563980103,0.12246659398078918,1.0842237618129338,7.969227313995361,8.243202209472656,1.0343791246414185
donghaiyuanjia.4,13.473027229309082,1.1567773818969727,13.401459693908691,21.756450539894246,0.0795777291059494,0.08308661729097366,1.0440938335430345,5.919248580932617,6.150952339172363,1.0391441583633423
duolie.2,1.3140169382095337,0.9808788895606995,0.6970751881599426,42.99148674399581,0.34146368503570557,0.3172837793827057,0.9291874725136321,24.65342140197754,24.64330291748047,0.9995895624160767
hailianzao.10,4.995309352874756,1.1676465272903442,3.126084089279175,32.47425410717647,0.4461709260940552,0.39137786626815796,0.8771926687765862,22.452850341796875,22.11402130126953,0.9849092960357666
haiyangkadun.18,3.6111555099487305,1.0811035633087158,2.801753044128418,36.181161214069256,0.1305627077817917,0.11977091431617737,0.9173439754252453,12.904595375061035,12.961637496948242,1.004420280456543
haiyangyuanjia.4,3.837831974029541,0.8152050971984863,3.427748918533325,30.60608062883618,0.5474264025688171,0.4829670190811157,0.8822501361507709,62.96242904663086,62.2078971862793,0.9880161285400391
jiaomaozao.16,1.9719010591506958,1.2870019674301147,0.9823925495147705,39.689289143587466,0.6000735759735107,0.5059555172920227,0.8431558007333446,18.420289993286133,17.753494262695312,0.9638010263442993
jiaomaozao.7,1.1666178703308105,1.0244531631469727,0.23250488936901093,44.69249453352239,0.2752891182899475,0.24544313549995422,0.8915831331547902,9.538884162902832,9.39855670928955,0.9852889180183411
lianzhuangluojia.11,7.033027172088623,1.0686718225479126,3.7179393768310547,30.46365231153559,0.0525776669383049,0.054801587015390396,1.042297788477326,7.331287860870361,7.409748554229736,1.010702133178711
limayuanjia.16,15.929924964904785,1.2084180116653442,8.0219144821167,23.137982055469962,0.1879621148109436,0.16932155191898346,0.9008280801078594,14.238999366760254,14.185935974121094,0.996273398399353
lingxinghaixian.5,13.310439109802246,0.14133788645267487,11.3379545211792,25.33274512741269,0.07627123594284058,0.07908789068460464,1.0369294357173588,3.4558165073394775,3.5768680572509766,1.035028338432312
mishikailun.10,13.219947814941406,0.6497753858566284,7.340053558349609,24.2261256035346,0.19492101669311523,0.15659549832344055,0.803379236250374,13.225495338439941,13.352336883544922,1.0095906257629395
qiangzhuang.1,19.18228530883789,1.000644564628601,11.883784294128418,20.310738316352367,0.17376485466957092,0.16286320984363556,0.9372620787792337,35.04218673706055,35.164058685302734,1.0034778118133545
qiangzhuang.29,3.558662176132202,0.8895117044448853,2.1596386432647705,33.86065698124977,0.3105885684490204,0.2895210385322571,0.9321690075261404,27.1977481842041,27.09572982788086,0.9962490200996399
ribenxing.2,9.565793991088867,1.1610645055770874,4.978403091430664,27.647444213241346,0.17995835840702057,0.16740667819976807,0.9302523025403685,7.781827449798584,7.848178863525391,1.0085264444351196
shikelipu.1,9.15771484375,1.1180371046066284,4.944423675537109,28.098980268250333,0.12866733968257904,0.1146584153175354,0.8911229120713429,9.780472755432129,9.797499656677246,1.0017409324645996
tama.13,4.565104007720947,0.8439648151397705,2.8164892196655273,32.52824517533563,0.02724301628768444,0.026898955926299095,0.9873706587727754,6.921778202056885,6.881119728088379,0.99412602186203
tiaowenhuangou.5,15.218294143676758,1.4169530868530273,7.906171798706055,23.42722645281556,0.6944947242736816,0.573753833770752,0.8261457040507414,17.148670196533203,16.58183479309082,0.9669458270072937
weixiaoyuanjia.17,13.720035552978516,1.1649316549301147,11.659638404846191,22.220779143493598,0.1585562825202942,0.15233218669891357,0.9607451897635834,7.813698768615723,7.91648006439209,1.0131540298461914
weixiaoyuanjia.5,3.016005754470825,1.0144823789596558,3.03857421875,36.1303459554827,0.1571817547082901,0.14641980826854706,0.9315318282885459,12.421018600463867,12.465900421142578,1.0036133527755737
xuehong.12,7.094020366668701,1.191562533378601,3.8998241424560547,29.3892136831683,0.20541349053382874,0.17793861031532288,0.8662459753088754,13.790029525756836,13.752203941345215,0.9972570538520813
yuanhai.13,14.992155075073242,1.1191015243530273,11.677026748657227,21.64703939540182,0.06738116592168808,0.07388010621070862,1.0964503819972984,8.392528533935547,8.587932586669922,1.0232831239700317
zhaixi.3,10.942102432250977,0.3351367115974426,8.933080673217773,26.7153638696433,0.1909513622522354,0.17429275810718536,0.9127599569789663,8.613985061645508,8.512434959411621,0.9882110357284546
