method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,SIFT_KP,MS_SSIM,PSNR,UCIQE,UIQM
r2_10_imf_detail_c05_final,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_10_imf_detail_c05_final\Final\chazhuang.1_Final.png,16.62233844,1.224862824,7.360684135,265.6192545,13.7638316,1929,0.9056139588,20.84220931,1.398650289,37.29233897
r2_11_clahe_boost_c05_final,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_11_clahe_boost_c05_final\Final\chazhuang.1_Final.png,16.10605443,1.195128146,7.338936482,258.4453125,13.58654175,1869,0.9100131392,21.08142842,1.35212338,36.37989558
r2_12_sigmoid_c05_final,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_12_sigmoid_c05_final\Final\chazhuang.1_Final.png,16.16344476,1.198383693,7.345455295,260.4371424,13.65381764,1900,0.9092947841,21.10078292,1.360630035,36.41611132
r2_13_c05_entropy_wide,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_13_c05_entropy_wide\Final\chazhuang.1_Final.png,16.3375477,1.208438098,7.345051046,258.3032817,13.57871605,1860,0.9091826677,20.9029596,1.384165764,36.70045993
r2_14_c05_entropy_tight,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_14_c05_entropy_tight\Final\chazhuang.1_Final.png,16.44991444,1.21477291,7.358792614,262.309953,13.71642412,1898,0.9066718221,20.99532537,1.387718916,36.86711747
r2_15_c21_plus_entropy,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_15_c21_plus_entropy\Final\chazhuang.1_Final.png,15.88838155,1.182496332,7.231978193,264.8648707,13.83506513,2073,0.9127687216,20.51772188,1.479494452,36.01194196
r2_00_c05_base,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_00_c05_base\Final\chazhuang.10_Final.png,28.55722166,1.915025873,6.669821367,544.6236285,18.59295324,3530,0.8946668506,15.45990105,0.3906989098,54.77251357
r2_01_c05_chroma_low,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_01_c05_chroma_low\Final\chazhuang.10_Final.png,28.55722166,1.915025873,6.669821367,544.6236285,18.59295324,3530,0.8946668506,15.45990105,0.3906989098,54.77251357
r2_02_c05_clip_low,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_02_c05_clip_low\Final\chazhuang.10_Final.png,28.55722166,1.915025873,6.669821367,544.6236285,18.59295324,3530,0.8946668506,15.45990105,0.3906989098,54.77251357
r2_03_c05_entropy_soft,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_03_c05_entropy_soft\Final\chazhuang.10_Final.png,27.69741802,1.863760572,6.620194193,516.5158013,18.05579387,3439,0.8929285407,15.46575763,0.3740727007,53.28501242
r2_04_c05_entropy_strong,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_04_c05_entropy_strong\Final\chazhuang.10_Final.png,29.51220691,1.97122754,6.758065345,579.534806,19.261242,3655,0.8948546052,15.39763779,0.3850305974,56.41964677
r2_05_homo_mid_c05_entropy,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_05_homo_mid_c05_entropy\Final\chazhuang.10_Final.png,28.21749322,1.895694286,6.601018046,545.1004898,18.6216415,3609,0.8785265088,15.08419398,0.3718986809,54.4031295
r2_06_homo_stronger_c05_entropy,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_06_homo_stronger_c05_entropy\Final\chazhuang.10_Final.png,27.81652687,1.873335881,6.495669176,554.1811275,18.73868691,3704,0.8557346463,14.55986765,0.3932795227,53.72015612
r2_07_homo_soft_c05_entropy,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_07_homo_soft_c05_entropy\Final\chazhuang.10_Final.png,29.31426749,1.959225751,6.744138469,529.8056671,18.32607983,3304,0.911921978,16.04695127,0.3707894981,56.53875196
r2_08_rghs_fusion_c05_final,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_08_rghs_fusion_c05_final\Final\chazhuang.10_Final.png,28.96088724,1.939999504,6.678392664,531.8535952,18.3952232,3483,0.8894300461,15.49768185,0.3939535022,55.15829104
r2_09_rghs_fusion_c05_soft_entropy,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_09_rghs_fusion_c05_soft_entropy\Final\chazhuang.10_Final.png,28.07031131,1.886242482,6.630145249,504.120479,17.86424757,3388,0.8872377872,15.5104109,0.3947670162,53.67417357
r2_10_imf_detail_c05_final,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_10_imf_detail_c05_final\Final\chazhuang.10_Final.png,28.56838226,1.916084163,6.680831662,548.0091497,18.60884452,3540,0.8927050829,15.39915676,0.3842915893,54.85617203
r2_11_clahe_boost_c05_final,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_11_clahe_boost_c05_final\Final\chazhuang.10_Final.png,27.69454162,1.863616531,6.674481212,543.6511021,18.49997361,3493,0.8972788453,15.37136992,0.3672573268,53.78182065
r2_12_sigmoid_c05_final,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_12_sigmoid_c05_final\Final\chazhuang.10_Final.png,27.9830661,1.880716521,6.679896804,549.3134453,18.63139536,3482,0.8972028494,15.37870721,0.3688926101,54.16099977
r2_13_c05_entropy_wide,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_13_c05_entropy_wide\Final\chazhuang.10_Final.png,28.13730334,1.891096919,6.658048045,532.2025176,18.3352208,3469,0.8932257891,15.36111624,0.384395808,54.18223517
r2_14_c05_entropy_tight,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_14_c05_entropy_tight\Final\chazhuang.10_Final.png,28.92552724,1.935958307,6.683877249,553.5511902,18.77415118,3580,0.8958857656,15.5764711,0.3903504908,55.33707467
r2_15_c21_plus_entropy,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_15_c21_plus_entropy\Final\chazhuang.10_Final.png,27.29242267,1.841411456,6.460702293,524.5194357,18.25928508,3589,0.8592543006,14.71821616,0.3786364794,52.53762237
r2_00_c05_base,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_00_c05_base\Final\chazhuang.11_Final.png,14.14407854,1.094620398,5.762113687,895.1743437,18.31087942,4208,0.8261371255,14.03628597,1.208824396,27.99321714
r2_01_c05_chroma_low,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_01_c05_chroma_low\Final\chazhuang.11_Final.png,14.14407854,1.094620398,5.762113687,895.1743437,18.31087942,4208,0.8261371255,14.03628597,1.208824396,27.99321714
r2_02_c05_clip_low,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_02_c05_clip_low\Final\chazhuang.11_Final.png,14.14407854,1.094620398,5.762113687,895.1743437,18.31087942,4208,0.8261371255,14.03628597,1.208824396,27.99321714
r2_03_c05_entropy_soft,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_03_c05_entropy_soft\Final\chazhuang.11_Final.png,13.88334398,1.079612199,5.723790796,880.166252,18.09345674,4155,0.8302112222,13.91001747,1.207256913,27.46191941
r2_04_c05_entropy_strong,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_04_c05_entropy_strong\Final\chazhuang.11_Final.png,14.4708985,1.113366629,5.815041519,914.3765919,18.62835775,4283,0.8202207088,14.16812834,1.207899213,28.77021733
r2_05_homo_mid_c05_entropy,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_05_homo_mid_c05_entropy\Final\chazhuang.11_Final.png,14.04074632,1.088226052,5.704153111,908.4852616,18.53282015,4205,0.8234613538,14.10633539,1.279051304,27.80672521
r2_06_homo_stronger_c05_entropy,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_06_homo_stronger_c05_entropy\Final\chazhuang.11_Final.png,14.08903295,1.090507936,5.654860603,936.7506368,18.96647205,4298,0.8161417246,14.10107776,1.462088943,27.51411608
r2_07_homo_soft_c05_entropy,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_07_homo_soft_c05_entropy\Final\chazhuang.11_Final.png,14.14140736,1.095042256,5.87840683,850.4174373,17.80084541,4134,0.8189619184,13.9218185,1.063200951,28.14041168
r2_08_rghs_fusion_c05_final,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_08_rghs_fusion_c05_final\Final\chazhuang.11_Final.png,13.94604344,1.083205429,5.717619931,888.6446072,18.17031777,4137,0.8260406256,13.82075023,1.273628592,27.17696088
r2_09_rghs_fusion_c05_soft_entropy,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_09_rghs_fusion_c05_soft_entropy\Final\chazhuang.11_Final.png,13.70710901,1.06946559,5.675229184,874.344279,17.9580884,4117,0.8303586245,13.70335542,1.270332217,26.8167938
r2_10_imf_detail_c05_final,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_10_imf_detail_c05_final\Final\chazhuang.11_Final.png,14.15408684,1.095187497,5.767994941,897.254614,18.33875812,4177,0.8244063258,14.00024173,1.205418229,28.11270463
r2_11_clahe_boost_c05_final,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_11_clahe_boost_c05_final\Final\chazhuang.11_Final.png,14.04903573,1.088943996,5.720204047,877.3785364,18.12413639,4138,0.828230679,14.2865161,1.12390244,27.91091274
r2_12_sigmoid_c05_final,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_12_sigmoid_c05_final\Final\chazhuang.11_Final.png,13.66463421,1.067011356,5.708057418,843.8444063,17.72751505,4078,0.833904326,14.16535662,1.057422996,27.21047694
r2_13_c05_entropy_wide,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_13_c05_entropy_wide\Final\chazhuang.11_Final.png,14.00414994,1.086730047,5.747277181,884.649231,18.18445364,4177,0.8286622167,13.89082731,1.204239964,27.81108246
r2_14_c05_entropy_tight,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_14_c05_entropy_tight\Final\chazhuang.11_Final.png,14.26545455,1.101452971,5.775175648,905.4295797,18.422865,4241,0.8234379888,14.16609748,1.207224369,28.21369413
r2_15_c21_plus_entropy,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_15_c21_plus_entropy\Final\chazhuang.11_Final.png,13.78067179,1.072976592,5.637243202,910.6306671,18.61769323,4241,0.8243455291,14.00121874,1.405966163,26.82206055
r2_00_c05_base,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_00_c05_base\Final\chazhuang.12_Final.png,24.84782958,1.699762872,6.897235646,487.2584346,17.12421056,2704,0.8994972706,16.30490466,0.3716183305,49.68695574
r2_01_c05_chroma_low,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_01_c05_chroma_low\Final\chazhuang.12_Final.png,24.84782958,1.699762872,6.897235646,487.2584346,17.12421056,2704,0.8994972706,16.30490466,0.3716183305,49.68695574
r2_02_c05_clip_low,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_02_c05_clip_low\Final\chazhuang.12_Final.png,24.84782958,1.699762872,6.897235646,487.2584346,17.12421056,2704,0.8994972706,16.30490466,0.3716183305,49.68695574
r2_03_c05_entropy_soft,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_03_c05_entropy_soft\Final\chazhuang.12_Final.png,24.04964622,1.652715153,6.845739288,464.1809806,16.64685372,2616,0.8972117901,16.20336546,0.3741330504,48.23967408
r2_04_c05_entropy_strong,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_04_c05_entropy_strong\Final\chazhuang.12_Final.png,25.73215787,1.751343384,6.959993139,514.3255731,17.68895893,2823,0.9007740021,16.39199986,0.3727148175,51.36794087
r2_05_homo_mid_c05_entropy,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_05_homo_mid_c05_entropy\Final\chazhuang.12_Final.png,24.64523947,1.688147564,6.850873762,495.4191957,17.30933826,2780,0.8820248246,15.73906057,0.3758085668,49.51039759
r2_06_homo_stronger_c05_entropy,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_06_homo_stronger_c05_entropy\Final\chazhuang.12_Final.png,24.17574302,1.661447739,6.774860502,506.5010629,17.45655839,2831,0.8579993248,15.00695857,0.3784017861,48.18637685
r2_07_homo_soft_c05_entropy,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_07_homo_soft_c05_entropy\Final\chazhuang.12_Final.png,25.48066601,1.735721064,6.942526827,464.0509698,16.67315048,2508,0.9186585546,17.2808243,0.3738114834,50.91426552
r2_08_rghs_fusion_c05_final,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_08_rghs_fusion_c05_final\Final\chazhuang.12_Final.png,25.29043104,1.727598715,6.843662078,477.8753282,16.97952254,2711,0.8961743116,16.2266741,0.3759314418,50.29614454
r2_09_rghs_fusion_c05_soft_entropy,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_09_rghs_fusion_c05_soft_entropy\Final\chazhuang.12_Final.png,24.50307548,1.681038571,6.795369561,455.1775666,16.50592396,2603,0.8934241533,16.12297123,0.3706576526,48.89886867
r2_10_imf_detail_c05_final,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_10_imf_detail_c05_final\Final\chazhuang.12_Final.png,24.93446919,1.705049515,6.884427123,488.1241722,17.05565194,2700,0.8985608816,16.32858986,0.3698221743,49.75724152
r2_11_clahe_boost_c05_final,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_11_clahe_boost_c05_final\Final\chazhuang.12_Final.png,24.12355779,1.656845767,6.84695699,480.1831309,16.88168241,2745,0.9037351012,16.28379239,0.3626103103,48.67492386
r2_12_sigmoid_c05_final,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_12_sigmoid_c05_final\Final\chazhuang.12_Final.png,24.16323952,1.658877021,6.832216992,483.9977371,16.92535903,2721,0.9041516781,16.27707664,0.3619521558,48.60736767
r2_13_c05_entropy_wide,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_13_c05_entropy_wide\Final\chazhuang.12_Final.png,24.6311114,1.687463302,6.880035155,478.4711158,16.92032456,2642,0.8979081511,16.24614058,0.3715424836,49.45964941
r2_14_c05_entropy_tight,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_14_c05_entropy_tight\Final\chazhuang.12_Final.png,25.17825043,1.718453872,6.910818024,496.4014254,17.32915072,2765,0.90104568,16.43489814,0.3677533269,50.25558591
r2_15_c21_plus_entropy,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\optimization_v1\results\full506_refine_round2\r2_15_c21_plus_entropy\Final\chazhuang.12_Final.png,23.53468701,1.623403957,6.750862974,479.2347962,16.94993692,2787,0.8617984653,15.11532553,0.3755045831,47.26091931
