variant,detector,stem,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,grad_mean_ratio,luma_std_ratio,boundary_f1_tol,raw_boundary_f1_tol,delta_boundary_f1_tol,boundary_precision_tol,raw_boundary_precision_tol,delta_boundary_precision_tol,boundary_recall_tol,raw_boundary_recall_tol,delta_boundary_recall_tol,false_edge_ratio_tol,raw_false_edge_ratio_tol,delta_false_edge_ratio_tol,endpoints_per_1k_skel_px,raw_endpoints_per_1k_skel_px,delta_endpoints_per_1k_skel_px,pred_edge_density,raw_pred_edge_density,delta_pred_edge_density
P27_raw_detail_lowfreq_chroma,msfi_50k,fanquyuanjia.3,3.3038671016693115,2.560683488845825,1.268740177154541,32.52289792856435,0.993739568396139,0.9891359569006336,0.9481358604941685,0.9474394496212393,0.0006964108729292651,0.945927446954141,0.926264800861141,0.019662646092999947,0.950354609929078,0.9696048632218845,-0.019250253292806496,0.054072553045859,0.073735199138859,-0.019662646092999995,5.970149253731344,10.446343779677113,-4.476194525945769,0.014267578125,0.01814453125,-0.003876953124999999
P27_raw_detail_lowfreq_chroma,msfi_50k,fanquyuanjia.4,2.8856282234191895,2.196953058242798,1.147216796875,29.819026974012353,0.9161621858275526,0.9674497304002936,0.9330949204273683,0.9246462206932278,0.00844869973414053,0.9268461007591442,0.9081858407079646,0.0186602600511796,0.9394285714285714,0.9417142857142857,-0.0022857142857143353,0.07315389924085576,0.0918141592920354,-0.018660260051179642,3.0395136778115504,10.826771653543307,-7.787257975731757,0.014150390625,0.01765625,-0.003505859374999998
P27_raw_detail_lowfreq_chroma,msfi_50k,gutiao.2,1.5772590637207031,1.1846972703933716,0.7112646698951721,41.485179662933696,1.2518447015613845,1.0027950078800836,0.35507398877992175,0.3760889413202982,-0.02101495254037644,0.4790382244143033,0.47262247838616717,0.00641574602813616,0.28207847295864263,0.3123011664899258,-0.03022269353128315,0.5209617755856967,0.5273775216138329,-0.0064157460281362155,41.125541125541126,34.943473792394656,6.18206733314647,0.01583984375,0.02033203125,-0.004492187500000001
P27_raw_detail_lowfreq_chroma,msfi_50k,hailianzao.10,3.505380868911743,2.0392773151397705,1.8463525772094727,31.988954993755023,1.0747348251365962,1.0026115040974624,0.707120137938753,0.7392934369272296,-0.03217329898847665,0.8203921568627451,0.82042364843503,-3.149157228488075e-05,0.6213324128408698,0.6727649292371418,-0.051432516396272,0.1796078431372549,0.17957635156496995,3.1491572284936264e-05,12.933568489124045,14.891179839633448,-1.9576113505094028,0.02490234375,0.030888671875,-0.005986328124999999
P27_raw_detail_lowfreq_chroma,msfi_50k,hailianzao.6,3.153597116470337,2.4109766483306885,1.2640283107757568,31.54679868216585,1.015578109248539,1.0093209553519422,0.8192378142676571,0.823071257718596,-0.003833443450938945,0.8623601435507705,0.8420334356874787,0.020326707863291826,0.7802227655528389,0.8049443086117902,-0.024721543058951356,0.13763985644922946,0.15796656431252132,-0.020326707863291854,20.1765447667087,19.56715090423955,0.6093938624691511,0.046259765625,0.05724609375,-0.010986328125
P27_raw_detail_lowfreq_chroma,msfi_50k,hailianzao.7,2.8495442867279053,1.8845605850219727,1.411923885345459,32.39269247310847,1.0209305173623313,0.9956436741313263,0.7930053876765135,0.7845392354614901,0.008466152215023448,0.7087845968712395,0.6850059031877214,0.02377869368351815,0.8999400838825644,0.9179149191132414,-0.017974835230677,0.29121540312876054,0.31499409681227863,-0.023778693683518093,9.84251968503937,16.71309192200557,-6.870572236966201,0.0324609375,0.041357421875,-0.008896484375
P27_raw_detail_lowfreq_chroma,msfi_50k,hailianzao.8,3.0585222244262695,1.855800747871399,1.546289086341858,34.57142441852013,1.0241012049268317,1.0053612937656964,0.5655162751749329,0.6118026821596061,-0.046286406984673234,0.6335682254964766,0.6375793291024479,-0.0040111036059712335,0.5106653931868832,0.5880292900350207,-0.07736389684813749,0.3664317745035234,0.36242067089755214,0.0040111036059712335,45.55221314997851,50.0,-4.447786850021487,0.03048828125,0.0430859375,-0.012597656249999999
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.10,2.0616471767425537,1.341738224029541,0.9737842082977295,38.932833860766266,1.1391089579942189,0.9990621865355803,0.706217905964136,0.7074283024937744,-0.0012103965296383912,0.893719806763285,0.8860927152317881,0.007627091531496877,0.5837479270315091,0.5887230514096186,-0.00497512437810943,0.10628019323671498,0.11390728476821192,-0.007627091531496946,5.333333333333333,5.347593582887701,-0.014260249554367554,0.006064453125,0.007373046875,-0.0013085937499999999
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.11,2.062532663345337,1.3352733850479126,0.972119152545929,38.99066548168862,1.1370249796761334,0.9979010364585189,0.7196721600889775,0.7218259629101283,-0.002153802821150852,0.9600798403193613,0.9583333333333334,0.0017465069860279625,0.5755517826825127,0.5789473684210527,-0.00339558573853993,0.03992015968063872,0.041666666666666664,-0.0017465069860279417,6.25,6.191950464396285,0.05804953560371473,0.004892578125,0.00609375,-0.0012011718750000004
P27_raw_detail_lowfreq_chroma,msfi_50k,haiyangkadun.12,1.9640007019042969,1.316103458404541,0.9361376762390137,39.552394281113635,1.1644847625178159,1.0027279663157598,0.6821179343321124,0.6919849630722774,-0.009867028740164985,0.9789156626506024,0.9772151898734177,0.0017004727771846584,0.5234215885947047,0.5356415478615071,-0.012219959266802416,0.02108433734939759,0.02278481012658228,-0.0017004727771846896,0.0,9.70873786407767,-9.70873786407767,0.0032421875,0.003857421875,-0.0006152343750000003
