method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,SIFT_KP,MS_SSIM,PSNR,UCIQE,UIQM
OursFinalPNG,haiyangkadun.8,haiyangkadun.8.jpg,haiyangkadun.8_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.8.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.8_Final.png,5.127145494,0.5867848433,4.405557517,298.4038793,8.03752985,1191,0.8679190874,19.39691162,3.615072727,10.48562982
OursFinalPNG,haiyangkadun.9,haiyangkadun.9.jpg,haiyangkadun.9_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangkadun.9.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangkadun.9_Final.png,4.604022572,0.5597689445,4.136788419,278.9293201,6.897330714,1091,0.9295785427,17.14616683,3.830595493,9.241391295
OursFinalPNG,haiyangyuanjia.1,haiyangyuanjia.1.jpg,haiyangyuanjia.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.1.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangyuanjia.1_Final.png,8.341754718,0.7667012493,5.517146389,529.7557455,12.93417827,2112,0.9045948982,18.89576859,4.910328388,19.10876232
OursFinalPNG,haiyangyuanjia.10,haiyangyuanjia.10.jpg,haiyangyuanjia.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.10.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangyuanjia.10_Final.png,8.366595608,0.7704626233,5.259070621,435.4139645,11.18789281,2246,0.9020915627,18.2383721,5.115121841,18.03103358
OursFinalPNG,haiyangyuanjia.2,haiyangyuanjia.2.jpg,haiyangyuanjia.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.2.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangyuanjia.2_Final.png,8.282572367,0.7632804986,5.659708464,533.5988,13.21685505,2115,0.9102136493,19.25173643,3.881341934,21.01702366
OursFinalPNG,haiyangyuanjia.3,haiyangyuanjia.3.jpg,haiyangyuanjia.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\haiyangyuanjia.3.jpg,D:\Desktop\Stage1Codex\results\png\Final\haiyangyuanjia.3_Final.png,7.76237744,0.7330065033,5.66417116,345.351298,10.35455335,2172,0.9175925851,18.69546643,9.671735764,18.55632443
OursFinalPNG,jiaomaozao.10,jiaomaozao.10.jpg,jiaomaozao.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.10.jpg,D:\Desktop\Stage1Codex\results\png\Final\jiaomaozao.10_Final.png,12.4731006,0.9932275845,6.465927807,455.3404046,15.86585687,4204,0.8814079165,19.35870788,7.021612644,28.71126994
OursFinalPNG,jiaomaozao.12,jiaomaozao.12.jpg,jiaomaozao.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.12.jpg,D:\Desktop\Stage1Codex\results\png\Final\jiaomaozao.12_Final.png,19.77977884,1.407744659,6.832375957,729.1447002,22.09319067,6164,0.8653856516,19.1948616,7.237139702,43.1939554
OursFinalPNG,jiaomaozao.15,jiaomaozao.15.jpg,jiaomaozao.15_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.15.jpg,D:\Desktop\Stage1Codex\results\png\Final\jiaomaozao.15_Final.png,10.89655743,0.9083731177,6.446341559,422.646733,13.36889538,3770,0.9284400344,18.89521998,8.078111649,24.13818484
OursFinalPNG,jiaomaozao.17,jiaomaozao.17.jpg,jiaomaozao.17_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\jiaomaozao.17.jpg,D:\Desktop\Stage1Codex\results\png\Final\jiaomaozao.17_Final.png,9.687546442,0.841856322,5.724595392,331.8658356,10.24918003,2885,0.8968386054,24.97972276,7.605206966,21.17011597
