method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
baseline,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.1_Final.png,17.97232804,1.30141,7.17359072,347.2499118,15.88046331,0.8767879009,18.87577479,2.077159882,39.66598946
clahe_s01,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.1_Final.png,17.97765742,1.301101267,7.183907281,350.1365008,16.01532681,0.8763244152,18.82180924,2.13542223,39.736415
clahe_s02,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.1_Final.png,17.43212028,1.270759082,7.150953756,346.088847,15.66373925,0.8812039495,19.03002195,1.975318789,38.49311815
clahe_s03,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.1_Final.png,17.47785546,1.273733641,7.15330862,344.9946366,15.67264896,0.8811718225,19.11024379,1.975155234,38.71528157
clahe_s04,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.1_Final.png,17.51193115,1.276199119,7.155037712,346.304614,15.68989185,0.8810223341,19.14622765,1.972421765,38.62766598
clahe_s05,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.1_Final.png,17.48794837,1.274229254,7.145480428,346.8534385,15.69464453,0.8807119131,19.04251876,1.978885412,38.59170602
clahe_s06,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.1_Final.png,17.54012351,1.276655771,7.148266297,346.7045063,15.68048259,0.8803962469,18.92819937,1.982889771,38.72995083
clahe_s07,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.1_Final.png,17.47677834,1.272842559,7.164877789,346.3036148,15.74759643,0.8785385489,19.05767886,1.953735352,38.83195541
clahe_s08,chazhuang.1,chazhuang.1.jpg,chazhuang.1_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\Final\chazhuang.1_Final.png,17.41313296,1.270098879,7.149099296,343.0156838,15.6239711,0.8818336129,19.1355171,1.97183466,38.49957098
baseline,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.10_Final.png,29.15519536,1.952556949,6.126385293,600.3387098,19.37247355,0.776915133,13.51285719,0.3912527263,55.09171223
clahe_s01,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.10_Final.png,27.79937578,1.878319182,5.901995052,583.4881123,18.40902063,0.7799090147,13.46643704,0.3924207389,52.47818204
clahe_s02,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.10_Final.png,28.1623749,1.899053463,5.943311265,588.0888568,18.56326701,0.7787911296,13.47791611,0.373490423,53.28621712
clahe_s03,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.10_Final.png,28.53743768,1.918056826,6.015417843,593.599231,19.08268371,0.7781360149,13.46798756,0.384347558,53.94032351
clahe_s04,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.10_Final.png,28.67224039,1.925880686,6.07780413,594.6220219,19.08497368,0.7768223286,13.44109264,0.3851873577,54.21125575
clahe_s05,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.10_Final.png,28.48097587,1.915444932,5.988835171,594.1203076,18.95871267,0.7787262201,13.44944804,0.3966474831,53.44575714
clahe_s06,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.10_Final.png,28.49572559,1.915426438,6.060877923,593.6958562,19.05590819,0.7771715522,13.44759514,0.3916574121,53.95386506
clahe_s07,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.10_Final.png,27.84072423,1.879393154,5.928393782,592.627405,18.57590632,0.7800418139,13.46316463,0.3880557418,52.36871153
clahe_s08,chazhuang.10,chazhuang.10.jpg,chazhuang.10_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\Final\chazhuang.10_Final.png,28.88760693,1.93785153,6.079884672,593.3056475,19.19469492,0.7761731148,13.45279195,0.3860475421,54.79538779
baseline,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.11_Final.png,14.40471866,1.10711972,5.524854633,1017.030785,19.97255239,0.7753198743,14.21728458,2.21295929,27.8864144
clahe_s01,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.11_Final.png,13.53374232,1.057593564,5.360151039,956.0837382,18.74581225,0.7913439274,14.29799989,2.067218781,25.73208987
clahe_s02,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.11_Final.png,13.41112907,1.050624836,5.389984536,943.0075186,18.62968646,0.7906612754,14.41626182,2.061488152,25.51313925
clahe_s03,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.11_Final.png,13.34148073,1.046802687,5.372084714,939.864087,18.47134863,0.787807107,14.56643418,2.055995703,25.27023905
clahe_s04,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.11_Final.png,13.37926721,1.048880668,5.369874289,940.6100607,18.50988217,0.7881128788,14.54927541,2.047353983,25.46166386
clahe_s05,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.11_Final.png,13.43256702,1.05187137,5.382741376,942.9077978,18.59505203,0.7790312171,14.7605662,2.040838718,25.39199948
clahe_s06,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.11_Final.png,13.40548156,1.05037102,5.381619168,944.646635,18.5542728,0.7886990309,14.520723,2.054639578,25.47167387
clahe_s07,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.11_Final.png,13.54682541,1.058387291,5.378784424,956.4629653,18.71557632,0.7910673618,14.33620788,2.077348471,25.74236018
clahe_s08,chazhuang.11,chazhuang.11.jpg,chazhuang.11_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\Final\chazhuang.11_Final.png,13.42250147,1.051333184,5.417819208,944.9095611,18.6500936,0.7824702859,14.68422348,2.080505848,25.41368716
baseline,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.12_Final.png,25.22868527,1.725000784,6.384345559,556.0945288,18.07534497,0.7775691152,13.52454693,0.4106388688,48.89071187
clahe_s01,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.12_Final.png,25.12539654,1.719905585,6.245971263,562.9638225,18.00803463,0.7826376557,13.58037494,0.4066891968,48.69146813
clahe_s02,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.12_Final.png,24.71419087,1.695909313,6.287255747,559.753703,18.06127363,0.7792537212,13.45358903,0.409494549,48.11849945
clahe_s03,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.12_Final.png,25.06237252,1.714233744,6.331920087,563.1369563,18.2241925,0.7785104513,13.52129343,0.4065528512,48.73683606
clahe_s04,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.12_Final.png,25.1006567,1.716700704,6.410258089,560.5605946,18.23589295,0.7773231864,13.49294373,0.4035395384,48.83938761
clahe_s05,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.12_Final.png,25.20578104,1.723013494,6.425923187,568.0818721,18.29200951,0.7792980671,13.53397051,0.4149768353,48.88415949
clahe_s06,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.12_Final.png,25.06268039,1.71408491,6.361869179,561.9369367,18.11853345,0.7763607502,13.49618913,0.4011546373,48.53380465
clahe_s07,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.12_Final.png,25.20010449,1.724343202,6.322923641,562.7761119,17.91042966,0.7813094258,13.56058873,0.4020419419,48.71465043
clahe_s08,chazhuang.12,chazhuang.12.jpg,chazhuang.12_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\Final\chazhuang.12_Final.png,25.23623749,1.725127837,6.466346537,563.1018809,18.27459985,0.7765692472,13.48942525,0.4148307145,49.12710249
baseline,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.2_Final.png,7.412520966,0.7090661343,6.292825629,124.425142,7.579157721,0.7698221207,11.49230041,0.3427814245,15.82590696
clahe_s01,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.2_Final.png,6.938928987,0.6820263018,6.348295929,102.5888421,7.206552827,0.7260751724,9.651718795,0.6570215821,15.24139119
clahe_s02,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.2_Final.png,6.937371603,0.6819629379,6.35291775,102.9172365,7.206767035,0.7258689404,9.651086753,0.6586984992,15.32089645
clahe_s03,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.2_Final.png,6.98030656,0.6843569477,6.436105111,103.4348305,7.216491086,0.7271621227,9.671203334,0.6574675441,15.40706399
clahe_s04,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.2_Final.png,7.004083887,0.6856824039,6.4046889,103.9477371,7.223783889,0.7270771265,9.669509701,0.6604474783,15.42716558
clahe_s05,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.2_Final.png,7.007183581,0.6858591966,6.463727893,104.017261,7.246603403,0.7278099656,9.72063028,0.6635485291,15.42700691
clahe_s06,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.2_Final.png,6.995770769,0.6852856901,6.35705283,103.2210227,7.202647239,0.7238070965,9.622673205,0.6504685879,15.33638895
clahe_s07,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.2_Final.png,6.933658718,0.6817374914,6.347242387,102.9616428,7.231983262,0.7268708348,9.692338946,0.6573578715,15.29919819
clahe_s08,chazhuang.2,chazhuang.2.jpg,chazhuang.2_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\Final\chazhuang.2_Final.png,6.971574157,0.6839057414,6.388965519,103.1951754,7.206542251,0.7264682651,9.665715992,0.6527013183,15.31901795
baseline,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.3_Final.png,11.09873548,0.9172985593,6.289524262,459.5938039,13.59183833,0.7089047432,6.523210963,0.3046931624,22.12464811
clahe_s01,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.3_Final.png,10.82980779,0.9013837116,6.303753267,422.9971199,13.13721886,0.7084798813,6.6463052,0.3736356497,21.61389726
clahe_s02,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.3_Final.png,10.75945255,0.8975054628,6.394872397,419.045097,13.03605401,0.7093075514,6.615516759,0.3666889966,21.5891798
clahe_s03,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.3_Final.png,10.70206255,0.8942240213,6.3993782,415.9165507,12.97168856,0.7089974284,6.620391267,0.3678710461,21.42612754
clahe_s04,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.3_Final.png,10.69010275,0.8935469295,6.397261442,415.658606,12.96349692,0.7091510296,6.620758222,0.3668073714,21.39702136
clahe_s05,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.3_Final.png,10.6234552,0.8898372485,6.341459246,415.6985991,12.94826067,0.7098888755,6.663534906,0.3187170327,21.37557408
clahe_s06,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.3_Final.png,10.67236197,0.8925820207,6.35903585,416.0717281,12.97580835,0.7064393163,6.597211679,0.3072107136,21.35229531
clahe_s07,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.3_Final.png,10.80687647,0.9002280839,6.375755578,421.8398609,13.06891836,0.7095707059,6.608330486,0.3669874966,21.50749308
clahe_s08,chazhuang.3,chazhuang.3.jpg,chazhuang.3_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\Final\chazhuang.3_Final.png,10.63211311,0.8902564751,6.395115316,413.6803634,12.93448408,0.7087810636,6.624408098,0.3656444252,21.36956461
baseline,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.4_Final.png,6.284418373,0.6561694982,4.187947765,696.1592134,10.26999277,0.7787798047,14.1288326,1.622368813,11.83534981
clahe_s01,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.4_Final.png,6.158785701,0.6480737051,4.030024824,681.6907621,10.47681365,0.7648606896,13.89159937,1.666476011,11.58081076
clahe_s02,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.4_Final.png,6.091059786,0.6440883622,4.146223366,673.0781348,10.4555796,0.7640485168,13.62285502,1.73636198,11.45137085
clahe_s03,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.4_Final.png,5.741195173,0.6248568032,4.031898766,665.7425647,9.728294381,0.7986773849,13.44084642,1.661486745,10.89246937
clahe_s04,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.4_Final.png,5.900601283,0.6336971832,4.075279132,669.6822051,10.0610757,0.7772475481,13.47059829,1.693217397,11.09406307
clahe_s05,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.4_Final.png,5.822336979,0.6294838219,4.076042645,667.9549471,9.846895628,0.7850917578,13.39686089,1.655809879,11.02228494
clahe_s06,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.4_Final.png,5.710542046,0.6229836497,3.976946311,667.6730065,9.750702962,0.7958884835,13.5264804,1.707651734,10.78324889
clahe_s07,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.4_Final.png,6.28876561,0.6549949615,4.308932957,681.313989,10.85145979,0.7526683211,14.0044005,1.718966007,11.83435042
clahe_s08,chazhuang.4,chazhuang.4.jpg,chazhuang.4_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\Final\chazhuang.4_Final.png,5.721333715,0.6236617475,3.915878926,667.2763274,9.693260131,0.7956030369,13.34729998,1.654464364,10.82372336
baseline,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\Final\chazhuang.5_Final.png,5.433448433,0.6076138645,4.202849625,576.3981191,9.245564302,0.8895168304,12.14082637,2.405127287,10.19090124
clahe_s01,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\Final\chazhuang.5_Final.png,5.448138991,0.6075505279,4.485104587,566.652787,9.439986596,0.8921634555,13.29138074,2.216035128,10.01293196
clahe_s02,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\Final\chazhuang.5_Final.png,5.382713434,0.6038256797,4.467367602,560.4596983,9.349534225,0.89419204,13.20907864,2.207953215,9.962864196
clahe_s03,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\Final\chazhuang.5_Final.png,5.309721557,0.5998700885,4.352991287,557.9226783,9.099842289,0.8986932635,12.98794636,2.200300217,9.74117096
clahe_s04,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\Final\chazhuang.5_Final.png,5.344012716,0.6015886717,4.453559422,557.2180937,9.328325966,0.8954817057,13.01743315,2.224072456,9.753202332
clahe_s05,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\Final\chazhuang.5_Final.png,5.296804315,0.5989293718,4.172118686,558.8610355,9.021820312,0.9023855329,13.07441969,2.259356499,9.767479741
clahe_s06,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\Final\chazhuang.5_Final.png,5.325220111,0.6005733481,4.434311982,561.0947051,9.095822193,0.8974978328,13.01437433,2.193536758,9.767804029
clahe_s07,chazhuang.5,chazhuang.5.jpg,chazhuang.5_Final.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\Final\chazhuang.5_Final.png,5.415372408,0.6057953833,4.363878483,566.0183337,9.34920532,0.9005284905,13.46487094,2.207560539,10.00766515
