stem,stage,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,raw_grad_mean,final_grad_mean,grad_mean_ratio,raw_luma_std,final_luma_std,luma_std_ratio
chazhuang.3,BPH,0.7416080832481384,0.6269237995147705,0.08037597686052322,49.42905906059772,0.34336188435554504,0.33955228328704834,0.9889049943194715,26.35341453552246,26.05423927307129,0.9886475711511101
chazhuang.3,IMF1Ray,0.31592121720314026,0.2699218690395355,0.0032763672061264515,53.132510316101886,0.34336188435554504,0.346312016248703,1.0085918997389682,26.35341453552246,26.6550235748291,1.011444780253756
chazhuang.3,RGHS,0.9528124928474426,0.9044628739356995,0.0032714842818677425,48.33989846417194,0.34336188435554504,0.34236663579940796,0.9971014559315268,26.35341453552246,26.320453643798828,0.9987492743045515
chazhuang.3,CLAHE,0.9528124928474426,0.9044628739356995,0.0032714842818677425,48.33989846417194,0.34336188435554504,0.34236663579940796,0.9971014559315268,26.35341453552246,26.320453643798828,0.9987492743045515
chazhuang.3,Fused,0.9528124928474426,0.9044628739356995,0.0032714842818677425,48.33989846417194,0.34336188435554504,0.34236663579940796,0.9971014559315268,26.35341453552246,26.320453643798828,0.9987492743045515
chazhuang.3,Final,0.9527571797370911,0.9044042825698853,0.0032714842818677425,48.3401505419029,0.34336188435554504,0.3423555791378021,0.9970692547406625,26.35341453552246,26.32025146484375,0.998741602473078
chazhuang.4,BPH,15.643837928771973,9.991523742675781,18.65898895263672,23.138966620248404,0.14823530614376068,0.14837442338466644,1.0009384824950702,4.72300910949707,4.737227439880371,1.0030104386950471
chazhuang.4,IMF1Ray,0.39705076813697815,0.10475585609674454,0.0009130859398283064,51.901677937535446,0.14823530614376068,0.15935824811458588,1.0750357063046931,4.72300910949707,4.852318286895752,1.0273785574775385
chazhuang.4,RGHS,12.188812255859375,2.0151758193969727,12.3032808303833,25.809072965986406,0.14823530614376068,0.14851456880569458,1.001883907871308,4.72300910949707,4.721673011779785,0.9997171085877612
chazhuang.4,CLAHE,10.669947624206543,1.0012011528015137,10.438261985778809,26.897283595951773,0.14823530614376068,0.14862661063671112,1.0026397455538103,4.72300910949707,4.742876052856445,1.0042064162686495
chazhuang.4,Fused,10.669947624206543,1.0012011528015137,10.438261985778809,26.897283595951773,0.14823530614376068,0.14862661063671112,1.0026397455538103,4.72300910949707,4.742876052856445,1.0042064162686495
chazhuang.4,Final,7.6124348640441895,0.42854490876197815,7.430073261260986,29.872533428750977,0.14823530614376068,0.1488742232322693,1.004310147837377,4.72300910949707,4.710957050323486,0.9974482242376375
chazhuang.6,BPH,0.0,0.0,0.0,99.0,0.2525777518749237,0.2525777518749237,0.999999996040823,15.007548332214355,15.007548332214355,0.9999999999333669
chazhuang.6,IMF1Ray,0.7412630319595337,0.6618847846984863,0.01418456993997097,49.431080192060634,0.2525777518749237,0.26917922496795654,1.0657281645119943,15.007548332214355,15.144577980041504,1.0091307150098512
chazhuang.6,RGHS,0.2216341197490692,0.12148437649011612,0.012924804352223873,54.67443741643212,0.2525777518749237,0.25636982917785645,1.0150135008320014,15.007548332214355,15.030223846435547,1.0015109405425673
