stem,stage,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,raw_grad_mean,final_grad_mean,grad_mean_ratio,raw_luma_std,final_luma_std,luma_std_ratio
chazhuang.1,BPH,8.15056324005127,1.3410253524780273,6.81240701675415,26.837127257874933,0.5767266750335693,0.5755579471588135,0.9979735134105574,41.07143783569336,41.11668014526367,1.0011014938354492
chazhuang.1,IMF1Ray,8.346569061279297,1.866269588470459,6.807143688201904,26.16056325433521,0.5767266750335693,0.6286792755126953,1.0900818388294944,41.07143783569336,41.784236907958984,1.0173550844192505
chazhuang.1,RGHS,7.961839199066162,4.785995960235596,5.794609546661377,28.53138293156487,0.5767266750335693,0.6454671621322632,1.119190751798505,41.07143783569336,44.31837463378906,1.0790557861328125
chazhuang.1,CLAHE,6.645696640014648,4.237197399139404,5.093496322631836,30.4162575603654,0.5767266750335693,0.6376221179962158,1.105588044550764,41.07143783569336,43.28132629394531,1.053805947303772
chazhuang.1,Fused,7.968418121337891,4.826982498168945,5.166132926940918,28.62369237846167,0.5767266750335693,0.6301352381706238,1.092606366857124,41.07143783569336,43.61655044555664,1.0619679689407349
chazhuang.1,Final,9.012669563293457,6.029365062713623,5.613710880279541,27.500428862756408,0.5767266750335693,0.64216148853302,1.1134589662983474,41.07143783569336,44.62685775756836,1.086566686630249
haiyangkadun.18,BPH,4.418678283691406,1.829003930091858,3.390878915786743,33.88293241272007,0.1305627077817917,0.1308467835187912,1.0021757723905245,12.904595375061035,12.721901893615723,0.985842764377594
haiyangkadun.18,IMF1Ray,4.704993724822998,2.760849714279175,3.3881640434265137,33.04750827899345,0.1305627077817917,0.18903164565563202,1.4478226395529137,12.904595375061035,13.652297019958496,1.0579407215118408
haiyangkadun.18,RGHS,5.450169086456299,1.730615258216858,3.400649309158325,31.72704852008666,0.1305627077817917,0.18400172889232635,1.4092977283417645,12.904595375061035,15.498008728027344,1.2009681463241577
haiyangkadun.18,CLAHE,5.194462776184082,1.4944628477096558,3.3941357135772705,32.26532217932751,0.1305627077817917,0.17362317442893982,1.3298067729210086,12.904595375061035,14.648036003112793,1.1351022720336914
