method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
baseline,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.1_CLAHE.png,15.56416375,1.175312011,7.554843737,98.83570729,9.179517139,0.899920702,21.40234313,1.399365664,33.75068761
clahe_s01,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.1_CLAHE.png,17.78060357,1.308650428,7.587335994,106.4706064,9.345050126,0.8932741284,19.85288055,1.355938792,36.89801573
clahe_s02,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.1_CLAHE.png,16.32497062,1.221365469,7.582921638,99.63546238,9.036004839,0.9033580422,20.19264694,1.385210156,34.58482357
clahe_s03,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.1_CLAHE.png,15.34635267,1.161380436,7.579451108,98.92315341,9.193538018,0.9000424147,21.45783301,1.40138936,33.21152854
clahe_s04,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.1_CLAHE.png,15.36042304,1.16217263,7.578755279,99.31759894,9.149014808,0.8985080123,20.9097562,1.404561996,33.05070056
clahe_s05,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\chazhuang.1_CLAHE.png,14.87145021,1.133577365,7.565113547,95.47418201,9.064059157,0.9084455371,21.89286908,1.416372061,32.29691487
clahe_s06,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\chazhuang.1_CLAHE.png,15.13165631,1.148774276,7.597815186,94.84125686,8.914431911,0.9006606936,20.85267024,1.402687192,32.84504034
clahe_s07,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\chazhuang.1_CLAHE.png,18.02657404,1.323318328,7.582149469,109.6035658,9.476705773,0.8930898309,19.79556124,1.362375259,37.30726393
clahe_s08,chazhuang.1,chazhuang.1.jpg,chazhuang.1_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.1.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\chazhuang.1_CLAHE.png,14.99723449,1.140172867,7.573282795,97.45908111,9.166100851,0.9010644555,21.74753,1.414893866,32.68982515
baseline,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.10_CLAHE.png,10.67977975,0.7028453329,6.37858354,264.8059904,14.5642039,0.9460089803,23.05444558,0.3340541124,21.60916174
clahe_s01,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.10_CLAHE.png,11.62352129,0.7600475159,6.203603892,263.204325,13.96998877,0.9662640095,24.90592926,0.3291497827,22.63156751
clahe_s02,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.10_CLAHE.png,11.19550218,0.7344172167,6.222160129,253.2757543,13.87775609,0.9652992487,24.8670055,0.3280837536,22.08889493
clahe_s03,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.10_CLAHE.png,10.96567898,0.7196954074,6.204605931,258.9110355,14.28295261,0.9548023939,23.98765527,0.3207326531,21.84528528
clahe_s04,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.10_CLAHE.png,10.63225258,0.7003106581,6.272376617,250.8816516,14.13347244,0.9521632791,23.59284616,0.3270447552,21.3267378
clahe_s05,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\chazhuang.10_CLAHE.png,11.02011282,0.7230578633,6.243371101,260.2122306,14.30756052,0.9566224813,24.18571599,0.3184566498,22.01937681
clahe_s06,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\chazhuang.10_CLAHE.png,10.62498412,0.699899248,6.174613299,246.2748971,14.01644473,0.9547609091,23.96099005,0.3281813562,21.24446347
clahe_s07,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\chazhuang.10_CLAHE.png,11.58752971,0.7580343103,6.222403712,261.3441272,13.93244293,0.9667224288,25.02120756,0.3247105777,22.44689448
clahe_s08,chazhuang.10,chazhuang.10.jpg,chazhuang.10_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.10.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\chazhuang.10_CLAHE.png,10.67145833,0.702206399,6.349595008,257.2737853,14.39099995,0.9485505223,23.38249521,0.3263988197,21.59314574
baseline,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.11_CLAHE.png,13.26212722,1.055118342,6.311818551,484.5296189,13.83156234,0.7221799493,11.04348972,0.6859295368,25.01396536
clahe_s01,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.11_CLAHE.png,17.90850039,1.329403611,6.540784443,730.0214685,17.2710956,0.6210724711,11.36179249,0.6828565001,32.96657089
clahe_s02,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.11_CLAHE.png,15.49645321,1.186351562,6.382132925,599.4288352,15.37903958,0.6782641411,11.62958265,0.7007285953,28.78139337
clahe_s03,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.11_CLAHE.png,13.22226774,1.05298966,6.26160553,483.6122502,13.71678112,0.7259269953,11.03121366,0.6932159066,25.05872052
clahe_s04,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.11_CLAHE.png,13.39031946,1.062851949,6.250351615,481.5532621,13.65659858,0.7294393778,11.32923253,0.6933626533,25.49359585
clahe_s05,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\chazhuang.11_CLAHE.png,12.15469129,0.9896419327,6.152971207,417.8927998,12.61081697,0.7645555735,11.99702615,0.6767269969,23.46879042
clahe_s06,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\chazhuang.11_CLAHE.png,13.30256333,1.05727487,6.264875397,493.4343309,13.99563324,0.7149685025,10.68013887,0.6977761388,25.34688336
clahe_s07,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\chazhuang.11_CLAHE.png,18.15623806,1.34316236,6.523152345,729.9279046,17.23725522,0.6240724325,11.83330585,0.6901875734,33.74814632
clahe_s08,chazhuang.11,chazhuang.11.jpg,chazhuang.11_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.11.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\chazhuang.11_CLAHE.png,12.22382425,0.994282019,6.180704342,434.0551038,12.95837912,0.7506841421,11.07577359,0.6770655513,23.36988272
baseline,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.12_CLAHE.png,25.80810204,1.707320578,7.270535615,212.4280417,12.60109658,0.9665198326,25.07111356,0.3465507925,48.16279373
clahe_s01,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.12_CLAHE.png,25.04155301,1.64878686,7.109976393,213.8267976,12.32793104,0.9748799801,26.85351675,0.338853091,46.59580263
clahe_s02,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.12_CLAHE.png,25.4416768,1.678761738,7.204988643,209.8602665,12.29231594,0.9735959172,26.17834095,0.3362659514,47.13573352
clahe_s03,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.12_CLAHE.png,25.90754767,1.715697267,7.255313538,212.5476391,12.60769661,0.96655792,24.85931559,0.3508996367,48.87837311
clahe_s04,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.12_CLAHE.png,25.13065657,1.666623238,7.291701583,210.4034826,12.56665522,0.9639449716,24.40637852,0.3524771929,47.00986416
clahe_s05,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\chazhuang.12_CLAHE.png,26.17035201,1.732288461,7.240780691,216.4155907,12.61494294,0.9685370326,24.97394799,0.3471260071,49.18701431
clahe_s06,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\chazhuang.12_CLAHE.png,24.38174773,1.625908821,7.307252253,195.0393662,12.16630173,0.9680248499,24.35476708,0.3341174126,45.81412995
clahe_s07,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\chazhuang.12_CLAHE.png,25.15894329,1.655199814,7.113951307,219.3581652,12.39972124,0.9745865464,26.49774269,0.3435982466,46.71279489
clahe_s08,chazhuang.12,chazhuang.12.jpg,chazhuang.12_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.12.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\chazhuang.12_CLAHE.png,26.33519351,1.745450435,7.289974138,213.6149589,12.69367139,0.9632814527,24.20161825,0.3395993412,50.10819942
baseline,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.2_CLAHE.png,5.163830625,0.5781016224,4.0861784,27.83153899,3.482444078,0.975287199,22.85864655,0.3289142251,10.98557411
clahe_s01,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.2_CLAHE.png,5.160098093,0.5710469744,4.624015322,30.13548687,3.582074214,0.9666368365,20.83631222,0.444391042,10.72110898
clahe_s02,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.2_CLAHE.png,5.313107444,0.5829301108,4.612599579,29.04031152,3.536282437,0.9712762237,21.37481724,0.4434981644,11.05989864
clahe_s03,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.2_CLAHE.png,5.110971594,0.5749821918,4.597958489,27.77197296,3.500562412,0.9750941992,22.96105124,0.432613492,10.94255097
clahe_s04,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.2_CLAHE.png,5.312082166,0.5865342113,4.579665036,28.19389205,3.537766306,0.9742293954,22.55240526,0.4363344312,11.08162448
clahe_s05,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\chazhuang.2_CLAHE.png,5.139546632,0.5782019013,4.583207686,27.22738538,3.469436578,0.9777346849,23.1182296,0.4195652008,11.0241436
clahe_s06,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\chazhuang.2_CLAHE.png,5.148423611,0.5771115868,4.589733377,26.85164577,3.443858952,0.9765896201,22.6357784,0.4340467751,11.06413392
clahe_s07,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\chazhuang.2_CLAHE.png,4.908640746,0.5550601856,4.631373361,29.94462187,3.573477689,0.967066884,20.7122155,0.4445810318,10.61515838
clahe_s08,chazhuang.2,chazhuang.2.jpg,chazhuang.2_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.2.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\chazhuang.2_CLAHE.png,5.429086454,0.5970925198,4.609525402,27.13865596,3.47318059,0.9768536091,23.63513577,0.4245805144,11.61590677
baseline,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.3_CLAHE.png,6.503957411,0.6405019416,4.550975886,140.8115106,7.616526195,0.8267383575,14.31388797,0.2887770236,13.11891492
clahe_s01,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.3_CLAHE.png,5.211224991,0.5534894143,4.422783161,161.8475852,8.064452392,0.8054000735,13.45665895,0.289688468,10.36644614
clahe_s02,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.3_CLAHE.png,5.479722553,0.5734774626,4.498961533,150.9506172,7.830992643,0.8187248707,13.93035772,0.2853890359,10.89660673
clahe_s03,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.3_CLAHE.png,6.423170826,0.6356883659,4.554194598,140.8528556,7.611237843,0.8276416659,14.37082285,0.3100693226,12.95135957
clahe_s04,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.3_CLAHE.png,6.47849827,0.6387361422,4.590724217,141.2133474,7.609249955,0.8268139362,14.21949312,0.2945293188,13.0253347
clahe_s05,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\chazhuang.3_CLAHE.png,6.734580675,0.6587307254,4.56404591,136.5267339,7.500253627,0.843393445,15.06684557,0.2728362679,13.01757717
clahe_s06,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\chazhuang.3_CLAHE.png,6.333392784,0.6303017383,4.559477459,139.0005437,7.569703234,0.828065753,14.38338973,0.3108079135,12.78397189
clahe_s07,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\chazhuang.3_CLAHE.png,5.160786491,0.5502545256,4.41465207,165.6041438,8.152734172,0.8064040542,13.54030393,0.2745298147,10.26995347
clahe_s08,chazhuang.3,chazhuang.3.jpg,chazhuang.3_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.3.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\chazhuang.3_CLAHE.png,6.854270045,0.6655218878,4.589196259,133.2026009,7.418032709,0.8372786641,14.76119783,0.2796841264,13.17954625
baseline,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.4_CLAHE.png,8.162343109,0.7837452083,5.624371972,426.3442545,7.713401181,0.6028966904,15.48691021,0.5111385584,14.43320393
clahe_s01,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.4_CLAHE.png,10.17967351,0.8951925407,5.505175775,599.2625931,9.937777205,0.4215349853,16.09070376,0.5250878334,17.25568998
clahe_s02,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.4_CLAHE.png,9.137237475,0.8373039901,5.586968509,518.6653507,8.952121102,0.4862938821,16.36420263,0.5225604177,15.57574682
clahe_s03,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.4_CLAHE.png,8.20655911,0.7849677577,5.730282241,426.5567398,7.817110575,0.5827937126,15.22465308,0.5182538629,14.3582766
clahe_s04,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.4_CLAHE.png,8.163164498,0.7815992421,5.836964388,415.8786687,7.659913376,0.5886998177,16.27166236,0.5189806223,14.3738869
clahe_s05,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s05\png\CLAHE\chazhuang.4_CLAHE.png,7.582437766,0.746230865,5.569211639,382.2621277,7.272495785,0.6397752762,15.8220956,0.4734489322,13.41996177
clahe_s06,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s06\png\CLAHE\chazhuang.4_CLAHE.png,8.093131292,0.7772897512,5.859110148,423.7163058,7.913643106,0.5610023737,13.46544602,0.516094625,14.20269278
clahe_s07,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s07\png\CLAHE\chazhuang.4_CLAHE.png,10.59510771,0.9178530693,5.390895449,620.4101391,10.1657595,0.4055227041,16.17419216,0.5236669779,18.29255384
clahe_s08,chazhuang.4,chazhuang.4.jpg,chazhuang.4_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.4.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s08\png\CLAHE\chazhuang.4_CLAHE.png,7.585256964,0.746554366,5.702857737,382.8163499,7.291974096,0.6242666245,15.05833781,0.4740629494,13.57645728
baseline,chazhuang.5,chazhuang.5.jpg,chazhuang.5_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h1-graypixel-bph-ablation\outputs\full506\runs\full506_locked_mainline\png\CLAHE\chazhuang.5_CLAHE.png,6.799211221,0.6990721779,5.791294857,253.1742163,6.025279196,0.770591855,12.79515857,0.6723406911,12.73608158
clahe_s01,chazhuang.5,chazhuang.5.jpg,chazhuang.5_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s01\png\CLAHE\chazhuang.5_CLAHE.png,8.09025565,0.7784308192,6.007615634,357.9088705,7.13610209,0.6623023152,13.91227512,0.6613126397,13.76080857
clahe_s02,chazhuang.5,chazhuang.5.jpg,chazhuang.5_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s02\png\CLAHE\chazhuang.5_CLAHE.png,7.750583415,0.7576773978,6.033940699,309.9190194,6.634093129,0.7181663513,13.82412718,0.6713727117,13.69952231
clahe_s03,chazhuang.5,chazhuang.5.jpg,chazhuang.5_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s03\png\CLAHE\chazhuang.5_CLAHE.png,6.810801171,0.6991019031,5.797893432,253.6041634,6.068095099,0.7608460188,12.69978815,0.657615602,12.63690961
clahe_s04,chazhuang.5,chazhuang.5.jpg,chazhuang.5_CLAHE.png,D:\Desktop\Stage1Codex\data\inputImg\Original\chazhuang.5.jpg,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\results\clahe\clahe_s04\png\CLAHE\chazhuang.5_CLAHE.png,6.875173269,0.703103913,5.760884727,256.7114028,6.062500142,0.7646436691,13.39383244,0.6675210595,12.68980537
