stem,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,raw_grad_mean,final_grad_mean,grad_mean_ratio,raw_luma_std,final_luma_std,luma_std_ratio
chazhuang.3,0.02458333410322666,0.014111327938735485,0.013198242522776127,63.20134537722701,0.35204175114631653,0.3519393801689148,0.9997092050111169,26.455039978027344,26.444316864013672,0.9995946664596926
chazhuang.4,15.111689567565918,2.0174803733825684,15.492700576782227,23.5463640365445,0.09845991432666779,0.0995069146156311,1.0106337618257095,4.6736063957214355,4.721597671508789,1.0102685743542759
chazhuang.6,0.06929036229848862,0.009257812052965164,0.03535156324505806,58.605061131912336,0.22743818163871765,0.22756923735141754,1.0005762212447329,15.079992294311523,15.075042724609375,0.9996717789634623
chichaoyiwan.1,20.31378936767578,0.9188379049301147,13.1748685836792,20.603493606795695,0.07516802847385406,0.07870926707983017,1.0471109543613601,3.373218536376953,3.417342185974121,1.0130805781209418
chichaoyiwan.16,19.884092330932617,0.9323925971984863,13.172632217407227,20.70629303975069,0.08666890859603882,0.08893058449029922,1.0260955734276802,4.073446273803711,4.068179607391357,0.9987070733091705
chichaoyiwan.2,19.489225387573242,1.0155858993530273,12.974717140197754,20.804292135727906,0.07467972487211227,0.0781567245721817,1.0465588037377604,2.5510356426239014,2.5867176055908203,1.0139872455549976
chichaoyiwan.3,19.715713500976562,0.9145801067352295,13.1391019821167,20.74978976344902,0.0717335119843483,0.07270209491252899,1.013502502357469,2.7578723430633545,2.7427573204040527,0.9945193171497445
chichaoyiwan.4,19.53750991821289,0.9952831864356995,13.043061256408691,20.79190785086925,0.07110127061605453,0.0712457001209259,1.0020313069174245,2.9007372856140137,2.916757345199585,1.0055227540458416
chichaoyiwan.5,14.088613510131836,1.6343164443969727,11.911972999572754,22.218066349524086,0.06666603684425354,0.06483454257249832,0.9725273117920403,11.859307289123535,12.039972305297852,1.0152340276505674
chichaoyiwan.6,9.40381145477295,1.1810449361801147,4.900580883026123,27.708767998212753,0.04342668503522873,0.04143150895833969,0.954056427992905,4.173996925354004,4.121046543121338,0.9873142256290739
chichaoyiwan.7,9.666275978088379,1.4130761623382568,5.060146331787109,27.49115606150091,0.04456803947687149,0.04191409423947334,0.9404518078649787,4.3017473220825195,4.230738162994385,0.9834929495493353
donghaiyuanjia.12,14.011861801147461,2.627314567565918,14.024218559265137,22.336114772375954,0.07483092695474625,0.06478771567344666,0.8657879495043388,4.916294097900391,4.934918403625488,1.00378828124405
donghaiyuanjia.13,14.594173431396484,2.393310546875,14.684926986694336,21.92850460093348,0.11295324563980103,0.11365537345409393,1.006216083514022,7.969227313995361,8.099386215209961,1.0163326876082057
donghaiyuanjia.14,14.039716720581055,2.8765528202056885,14.059028625488281,22.349526078878533,0.10307585448026657,0.09820923209190369,0.9527860005072227,7.330436706542969,7.324034214019775,0.999126587708396
donghaiyuanjia.15,13.991204261779785,2.884140729904175,14.007973670959473,22.374750515058675,0.0989142581820488,0.0932501032948494,0.9427367102171317,6.767454624176025,6.760561466217041,0.9989814251678407
donghaiyuanjia.16,39.26356887817383,21.00406265258789,15.947871208190918,15.522176523418807,0.059432029724121094,0.05643264949321747,0.9495325804223901,4.173556327819824,3.808425188064575,0.912513187318476
donghaiyuanjia.17,38.79310989379883,20.704580307006836,15.919330596923828,15.606387570103365,0.12108104676008224,0.11028051376342773,0.910799136640646,6.509620189666748,5.832719326019287,0.8960153058364332
donghaiyuanjia.18,41.244140625,25.433399200439453,14.626152038574219,15.350244322907393,0.057311948388814926,0.05337541550397873,0.9313139070156204,4.387070655822754,3.9026596546173096,0.8895821289196493
donghaiyuanjia.19,39.313232421875,17.260351181030273,25.248491287231445,15.17500886566534,0.11859603226184845,0.11772472411394119,0.9926531341399633,6.480216026306152,6.246808052062988,0.9639814515041418
donghaiyuanjia.20,17.603506088256836,2.1626172065734863,11.532114028930664,20.460571418217533,0.12633371353149414,0.12891383469104767,1.020423053094907,13.102209091186523,13.184645652770996,1.006291806214086
donghaiyuanjia.21,17.271194458007812,2.9995899200439453,12.00772476196289,20.561311994817622,0.1281764805316925,0.12842726707458496,1.0019565644172441,13.095222473144531,13.05896282196045,0.9972310778029412
donghaiyuanjia.22,17.432777404785156,2.619189500808716,11.764917373657227,20.521817446847766,0.13046544790267944,0.12215590476989746,0.936308469386554,9.11950969696045,9.10595703125,0.9985138820880382
donghaiyuanjia.24,21.022245407104492,1.0847656726837158,13.045917510986328,19.564382267379518,0.1230831891298294,0.12752209603786469,1.036064274116986,14.311968803405762,14.533227920532227,1.0154597259923004
donghaiyuanjia.26,38.785709381103516,20.028818130493164,18.069795608520508,15.488905792702237,0.11046558618545532,0.09097519516944885,0.8235614138972982,3.8546574115753174,3.447782278060913,0.8944458376023179
duolie.5,12.590250968933105,1.7241894006729126,6.319130897521973,25.422371115218965,0.43871963024139404,0.43866053223609924,0.9998652920884173,8.397053718566895,8.361842155456543,0.9958066763312111
duolie.6,12.100465774536133,1.597988247871399,6.110547065734863,25.725857300569924,0.442950963973999,0.44235363602638245,0.9986514783918539,8.126280784606934,8.099536895751953,0.9967089631086402
duolie.7,11.912516593933105,1.662451148033142,6.054028511047363,25.876927873085997,0.48090335726737976,0.47874870896339417,0.9955195794187246,10.031693458557129,9.996278762817383,0.9964697190078106
duolie.8,11.097487449645996,1.6026171445846558,5.665180683135986,26.506089127935827,0.48253753781318665,0.4790665805339813,0.9928068637152204,10.328519821166992,10.283568382263184,0.9956478333122493
duowenqigou.3,2.4668359756469727,0.7652148604393005,2.0242040157318115,38.81848019270091,0.8418733477592468,0.8333419561386108,0.9898661804258212,18.08929443359375,18.094358444213867,1.000279945115517
duowenqigou.4,2.7257649898529053,0.8716210722923279,1.7611572742462158,37.62497085967398,0.8621235489845276,0.8516933917999268,0.987901782540579,14.627172470092773,14.55093765258789,0.994788137033624
fanquyuanjia.3,29.615461349487305,4.591494083404541,20.130775451660156,16.04283106998133,0.5684807300567627,0.562119722366333,0.988810511345556,26.54318618774414,26.45828628540039,0.9968014426474636
fanquyuanjia.4,21.539533615112305,3.7515430450439453,9.181631088256836,20.491176618476405,0.4904739260673523,0.4211278557777405,0.8586141536528828,25.229999542236328,23.70486068725586,0.9395505793265332
gutiao.2,12.690074920654297,1.7799804210662842,6.255893707275391,24.68185670060146,0.16306620836257935,0.16237080097198486,0.9957354230940131,9.742804527282715,9.57950496673584,0.9832389574200296
