stem,stage,mean_abs_bgr_delta,mean_abs_luma_delta,mean_abs_chroma_delta,psnr_vs_raw,raw_grad_mean,final_grad_mean,grad_mean_ratio,raw_luma_std,final_luma_std,luma_std_ratio
chazhuang.3,BPH,0.7416080832481384,0.6269237995147705,0.08037597686052322,49.42905906059772,0.34336188435554504,0.33955228328704834,0.9889049943194715,26.35341453552246,26.05423927307129,0.9886475711511101
chazhuang.3,IMF1Ray,1.6888313293457031,1.5771679878234863,0.08194336295127869,40.07198915848981,0.34336188435554504,0.37329649925231934,1.0871809457411894,26.35341453552246,27.382993698120117,1.0390681503594454
chazhuang.3,RGHS,2.2919042110443115,2.145078182220459,0.08175292611122131,37.42865298551634,0.34336188435554504,0.351303368806839,1.0231286109204307,26.35341453552246,28.471757888793945,1.0803821208570803
chazhuang.3,CLAHE,2.1361849308013916,2.020878791809082,0.08137695491313934,38.7588417946506,0.34336188435554504,0.35110053420066833,1.0225378796400482,26.35341453552246,27.928646087646484,1.059773337870163
chazhuang.3,Fused,0.023906249552965164,0.009560546837747097,0.01308593712747097,62.77496164921595,0.34336188435554504,0.3434510827064514,1.0002597765061023,26.35341453552246,26.355920791625977,1.0000951017220194
chazhuang.3,Final,0.023906249552965164,0.009560546837747097,0.01308593712747097,62.77496164921595,0.34336188435554504,0.3434510827064514,1.0002597765061023,26.35341453552246,26.355920791625977,1.0000951017220194
chazhuang.4,BPH,16.831403732299805,8.140634536743164,19.218978881835938,22.60300561419133,0.14823530614376068,0.14429792761802673,0.9734383150573201,4.72300910949707,4.646911144256592,0.9838878214163619
chazhuang.4,IMF1Ray,17.189937591552734,7.398847579956055,19.219385147094727,22.453445900735623,0.14823530614376068,0.18898220360279083,1.2748798329099371,4.72300910949707,5.253793239593506,1.1123826180891219
chazhuang.4,RGHS,7.999515056610107,7.553300857543945,10.000493049621582,28.407432267606865,0.14823530614376068,0.17590835690498352,1.1866832557940135,4.72300910949707,6.141876697540283,1.300416017383859
chazhuang.4,CLAHE,6.851412773132324,7.406103610992432,8.0003023147583,29.860211101863516,0.14823530614376068,0.18321679532527924,1.2359862090587705,4.72300910949707,5.817554950714111,1.2317475606355217
chazhuang.4,Fused,15.22957992553711,2.121289014816284,15.439047813415527,23.538771465279538,0.14823530614376068,0.14794835448265076,0.9980642084086511,4.72300910949707,4.783523082733154,1.0128125885045594
chazhuang.4,Final,15.683460235595703,2.111464738845825,15.70663070678711,23.19513273746849,0.14823530614376068,0.14798583090305328,0.9983170255081979,4.72300910949707,4.785499095916748,1.0132309686383605
chazhuang.6,BPH,0.0,0.0,0.0,99.0,0.2525777518749237,0.2525777518749237,0.999999996040823,15.007548332214355,15.007548332214355,0.9999999999333669
chazhuang.6,IMF1Ray,1.2176594734191895,1.0007715225219727,0.013256835751235485,41.57796532647999,0.2525777518749237,0.30198535323143005,1.1956134291089877,15.007548332214355,16.237043380737305,1.0819251099662868
chazhuang.6,RGHS,1.4047623872756958,1.1731348037719727,0.01656249910593033,39.05740209259385,0.2525777518749237,0.27502578496932983,1.088875729706576,15.007548332214355,17.18800163269043,1.1452904399215125
chazhuang.6,CLAHE,1.154628872871399,0.93603515625,0.016621094197034836,41.06906745562451,0.2525777518749237,0.2747153639793396,1.0876467180994298,15.007548332214355,16.712081909179688,1.1135784165487508
chazhuang.6,Fused,0.07642903923988342,0.010576171800494194,0.03886718675494194,58.05220957948761,0.2525777518749237,0.2528146505355835,1.0009379197413997,15.007548332214355,15.002121925354004,0.999638421430345
